"modid","translated","total","remaining","percent","sourceJar","zh_tw_path"
"month","12","12","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\bookshelf-neoforge-1.21.1-21.1.80.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\month\lang\zh_tw.json"
"permission","12","12","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\refinedstorage-neoforge-2.0.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\permission\lang\zh_tw.json"
"pipez","12","12","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\pipez-neoforge-1.21.1-1.2.19.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\pipez\lang\zh_tw.json"
"security","12","12","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\security\lang\zh_tw.json"
"temperature","12","12","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\temperature\lang\zh_tw.json"
"turtle","12","12","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedPeripherals-1.21.1-0.7.59b.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\turtle\lang\zh_tw.json"
"apothic_compats","11","11","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\apothic_compats-0.2.0.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\apothic_compats\lang\zh_tw.json"
"exported_setting","11","11","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedAE-1.6.9-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\exported_setting\lang\zh_tw.json"
"gateways","11","11","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\GatewaysToEternity-1.21.1-5.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\gateways\lang\zh_tw.json"
"item","11","11","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Patchouli-1.21.1-92-NEOFORGE.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\item\lang\zh_tw.json"
"sounds","11","11","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Cognition-v2.4.10-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sounds\lang\zh_tw.json"
"wood_name","11","11","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\sophisticatedstorage-1.21.1-1.5.19.1415.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\wood_name\lang\zh_tw.json"
"boolean","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\boolean\lang\zh_tw.json"
"databank","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\databank-1.3.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\databank\lang\zh_tw.json"
"dialog","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\occultism-1.21.1-neoforge-1.201.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\dialog\lang\zh_tw.json"
"factory","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\factory\lang\zh_tw.json"
"magic_painting","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\twilightforest-1.21.1-4.8.3287-universal.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\magic_painting\lang\zh_tw.json"
"school","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\irons_spellbooks-1.21.1-3.15.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\school\lang\zh_tw.json"
"side_data","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\side_data\lang\zh_tw.json"
"trim_material","10","10","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\trim_material\lang\zh_tw.json"
"deepdarkdimdungeons","9","9","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\deepdarkdimdungeons-1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\deepdarkdimdungeons\lang\zh_tw.json"
"modular_item","9","9","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Draconic-Evolution-1.21.1-3.1.4.630.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modular_item\lang\zh_tw.json"
"network_reader","9","9","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\network_reader\lang\zh_tw.json"
"pack","9","9","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create-central-kitchen-2.2.6.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\pack\lang\zh_tw.json"
"refinedstorage_jei_integration","9","9","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\refinedstorage-jei-integration-neoforge-1.0.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\refinedstorage_jei_integration\lang\zh_tw.json"
"torchmaster","9","9","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\torchmaster-neoforge-1.21.1-21.1.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\torchmaster\lang\zh_tw.json"
"block","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\block\lang\zh_tw.json"
"create_hypertube","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create_hypertube-0.3.0-NEOFORGE.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\create_hypertube\lang\zh_tw.json"
"enderstorage","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\EnderStorage-1.21.1-2.13.0.191.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\enderstorage\lang\zh_tw.json"
"fusion_status","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Draconic-Evolution-1.21.1-3.1.4.630.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fusion_status\lang\zh_tw.json"
"mob_category","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-chunks-neoforge-2101.1.13.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mob_category\lang\zh_tw.json"
"moon","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\bookshelf-neoforge-1.21.1-21.1.80.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\moon\lang\zh_tw.json"
"shieldsplus","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\enchdesc-neoforge-1.21.1-21.1.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\shieldsplus\lang\zh_tw.json"
"storageupgrade","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\functionalstorage-1.21.1-1.5.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\storageupgrade\lang\zh_tw.json"
"universalgrid","8","8","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\universalgrid-neoforge-1.21.1-0.2.4.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\universalgrid\lang\zh_tw.json"
"assemblicator","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\assemblicator\lang\zh_tw.json"
"day","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\bookshelf-neoforge-1.21.1-21.1.80.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\day\lang\zh_tw.json"
"debug","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\occultism-1.21.1-neoforge-1.201.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\debug\lang\zh_tw.json"
"divining_rod","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ProjectE-1.21.1-PE1.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\divining_rod\lang\zh_tw.json"
"effect_description","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\fdbosses-3.0.1-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\effect_description\lang\zh_tw.json"
"label","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\FramedBlocks-10.5.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\label\lang\zh_tw.json"
"logistical_sorter","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\logistical_sorter\lang\zh_tw.json"
"mekanismcurios","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\mekanismcurios-1.21.1-1.2.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mekanismcurios\lang\zh_tw.json"
"modifier","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Apotheosis-1.21.1-8.4.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modifier\lang\zh_tw.json"
"toolbelt","7","7","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ToolBelt-1.21.1-2.2.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\toolbelt\lang\zh_tw.json"
"ae2things","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AE2-Things-1.4.2-beta.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ae2things\lang\zh_tw.json"
"almostunified","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\almostunified-neoforge-1.21.1-1.3.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\almostunified\lang\zh_tw.json"
"boss","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\GatewaysToEternity-1.21.1-5.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\boss\lang\zh_tw.json"
"drawer","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\functionalstorage-1.21.1-1.5.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\drawer\lang\zh_tw.json"
"equipment","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\equipment\lang\zh_tw.json"
"format","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\bookshelf-neoforge-1.21.1-21.1.80.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\format\lang\zh_tw.json"
"hypertube","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create_hypertube-0.3.0-NEOFORGE.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\hypertube\lang\zh_tw.json"
"mod","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\cabletiers-neoforge-1.21.1-0.6.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mod\lang\zh_tw.json"
"neoforge","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ApothicAttributes-1.21.1-2.9.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\neoforge\lang\zh_tw.json"
"purity","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Apotheosis-1.21.1-8.4.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\purity\lang\zh_tw.json"
"refinedstorage_quartz_arsenal","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\refinedstorage-quartz-arsenal-neoforge-1.0.6.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\refinedstorage_quartz_arsenal\lang\zh_tw.json"
"side","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\side\lang\zh_tw.json"
"time_watch","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ProjectE-1.21.1-PE1.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\time_watch\lang\zh_tw.json"
"toast","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Jade-1.21.1-NeoForge-15.10.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\toast\lang\zh_tw.json"
"wood_type","6","6","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\moonlight-1.21-2.29.4-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\wood_type\lang\zh_tw.json"
"access","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\tempad-1.21.1-3.0.4-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\access\lang\zh_tw.json"
"capacity","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\capacity\lang\zh_tw.json"
"cardboard_box","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\cardboard_box\lang\zh_tw.json"
"configuration_card","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\configuration_card\lang\zh_tw.json"
"cos","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\cosmeticarmorreworked-1.21.1-v1-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\cos\lang\zh_tw.json"
"energy","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\energy\lang\zh_tw.json"
"fml","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\appleskin-neoforge-mc1.21-3.0.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fml\lang\zh_tw.json"
"globe","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\supplementaries-1.21-3.5.16-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\globe\lang\zh_tw.json"
"item_group","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create-shimmer-1.2.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\item_group\lang\zh_tw.json"
"jetpack","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\jetpack\lang\zh_tw.json"
"me_beam_former","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\me_beam_former-1.21.1-1.2.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\me_beam_former\lang\zh_tw.json"
"option","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\cloth-config-15.0.140-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\option\lang\zh_tw.json"
"placebo","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Placebo-1.21.1-9.9.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\placebo\lang\zh_tw.json"
"pocket","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedPeripherals-1.21.1-0.7.59b.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\pocket\lang\zh_tw.json"
"transfer_labels","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\transfer_labels-0.1.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\transfer_labels\lang\zh_tw.json"
"transmission","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\transmission\lang\zh_tw.json"
"utility","5","5","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\functionalstorage-1.21.1-1.5.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\utility\lang\zh_tw.json"
"appmode","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\GatewaysToEternity-1.21.1-5.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\appmode\lang\zh_tw.json"
"betterarcheology","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\enchdesc-neoforge-1.21.1-21.1.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\betterarcheology\lang\zh_tw.json"
"connection","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\connection\lang\zh_tw.json"
"create_sa","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\enchdesc-neoforge-1.21.1-21.1.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\create_sa\lang\zh_tw.json"
"failure","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\GatewaysToEternity-1.21.1-5.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\failure\lang\zh_tw.json"
"free_runner","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\free_runner\lang\zh_tw.json"
"marker","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\tempad-1.21.1-3.0.4-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\marker\lang\zh_tw.json"
"prosperity_amulet","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\magic_coins-1.0.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\prosperity_amulet\lang\zh_tw.json"
"provider","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\tempad-1.21.1-3.0.4-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\provider\lang\zh_tw.json"
"redstone_control","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\redstone_control\lang\zh_tw.json"
"rsinfinitybooster","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rsinfinitybooster-neoforge-1.21.1-1.0.0.48.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rsinfinitybooster\lang\zh_tw.json"
"sps","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sps\lang\zh_tw.json"
"tab","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tab\lang\zh_tw.json"
"tag_display","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtendedAE-1.21-2.2.27-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tag_display\lang\zh_tw.json"
"tech_level","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Draconic-Evolution-1.21.1-3.1.4.630.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tech_level\lang\zh_tw.json"
"teleporter","4","4","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\teleporter\lang\zh_tw.json"
